Transaction_ID,Date_Time,Channel,Store_ID,SKU,Quantity,Total_Amount,Customer_ID
TXN-172847,2025-08-24 14:00:00,Store,BCN-002,SKU-7625,1,103.98,003vlbrNKMmp3eRuA1
TXN-723975,2025-05-14T00:00:00Z,Web,WEB-000,SKU-7821,3,89.37,003jxXp4gCEZL7WL88
TXN-648837,2025-07-15 19:00:00,Store,MAD-001,SKU-1829,4,19.27,003PIpwYAbCviKDTdt
TXN-406318,2025-01-27T00:00:00Z,Web,WEB-000,SKU-6151,1,178.49,
TXN-847624,2025-03-14T00:00:00Z,Web,WEB-000,SKU-2393,5,66.12,
TXN-749729,2025-02-17 20:00:00,Store,MAD-001,SKU-1966,4,135.36,003nmPCBqpw1oeJ8Dy
TXN-254228,2024-08-13T00:00:00Z,Web,WEB-000,SKU-8656,2,30.36,003s94JVz5NqJNXLLy
TXN-704335,2025-04-13T00:00:00Z,Web,WEB-000,SKU-6916,2,46.28,
TXN-558024,2024-12-12T00:00:00Z,Web,WEB-000,SKU-4943,3,103.91,
TXN-216728,2025-10-23T00:00:00Z,Web,WEB-000,SKU-4195,3,139.24,003MosUxtHH406oDm0
TXN-891711,2025-12-07T00:00:00Z,Web,WEB-000,SKU-2705,1,134.39,003ivGy6hhXqFSI3rl
TXN-571966,2024-12-18T00:00:00Z,Web,WEB-000,SKU-2272,1,75.68,
TXN-316130,2024-10-23 11:00:00,Store,COR-003,SKU-3733,3,121.01,0038V9gNe05ZGfwIM8
TXN-840879,2024-07-19 16:00:00,Store,BCN-002,SKU-1159,1,98.84,003eAJ17A2f9EDEreP
TXN-831335,2025-05-16 12:00:00,Store,MAD-001,SKU-1284,2,137.68,
TXN-471602,2024-12-26 20:00:00,Store,COR-003,SKU-9818,4,71.98,003rJaCe2Vw8FX70bU
TXN-901516,2025-05-28 13:00:00,Store,MAD-001,SKU-3928,4,21.49,003ucGRVYKKtvzpVOF
TXN-409091,2025-12-09T00:00:00Z,Web,WEB-000,SKU-3817,4,126.81,003XvsyZLd9zuaVX7K
TXN-378164,2025-03-06 16:00:00,Store,MAD-001,SKU-7330,3,185.23,0033i5fMKBXuVGQ7lg
TXN-113580,2024-03-15 16:00:00,Store,BCN-002,SKU-4537,1,86.97,003rdhZAmVG2JNjUjF
TXN-272393,2025-04-03T00:00:00Z,Web,WEB-000,SKU-1187,1,116.65,
TXN-163687,2024-01-09 19:00:00,Store,MAD-001,SKU-8050,2,78.1,0030ux8RtypzZKtv4Y
TXN-713192,2024-06-13 18:00:00,Store,MAD-001,SKU-3163,1,134.53,003cYePKyUQeh0Szka
TXN-738329,2025-05-27 16:00:00,Store,MAD-001,SKU-3359,5,79.5,003VRCAJp83Ex2aTKd
TXN-817648,2024-12-25T00:00:00Z,Web,WEB-000,SKU-1481,4,33.85,003NIgFASpNy5PnvcN
TXN-432232,2024-02-19 20:00:00,Store,COR-003,SKU-2113,1,166.65,
TXN-127438,2024-07-28T00:00:00Z,Web,WEB-000,SKU-8509,5,107.5,
TXN-384849,2025-12-12 10:00:00,Store,BCN-002,SKU-5245,2,83.06,
TXN-236994,2024-09-03 16:00:00,Store,MAD-001,SKU-9353,5,26.77,003OoufRnpJmicEwTj
TXN-147087,2025-02-17 16:00:00,Store,COR-003,SKU-9548,1,103.17,003Uif8EZDphg3mGTT
TXN-192431,2025-05-10 14:00:00,Store,MAD-001,SKU-7649,5,99.41,003H0dqrT4fbrYdH45
TXN-506503,2024-07-06 15:00:00,Store,BCN-002,SKU-6908,5,59.9,
TXN-508752,2025-04-17T00:00:00Z,Web,WEB-000,SKU-7965,2,31.23,
TXN-704956,2024-07-27T00:00:00Z,Web,WEB-000,SKU-6472,4,97.09,003mS8TVrbguxj4EHZ
TXN-194185,2024-01-31T00:00:00Z,Web,WEB-000,SKU-5301,5,43.77,003d6tB7G8rcuSHhsr
TXN-438544,2024-12-01 14:00:00,Store,COR-003,SKU-1090,3,29.22,
TXN-553592,2025-07-29T00:00:00Z,Web,WEB-000,SKU-9813,4,98.06,003Bh9Hz9Q5k77cMjo
TXN-133359,2025-06-22 15:00:00,Store,BCN-002,SKU-6398,3,27.3,003ZxV18571ix13sUf
TXN-871863,2025-03-20 12:00:00,Store,COR-003,SKU-9680,5,197.02,003eSgHa6QB5PDNc1K
TXN-285999,2024-11-11 16:00:00,Store,COR-003,SKU-7921,1,179.98,003ZxV18571ix13sUf
TXN-608142,2025-04-06 16:00:00,Store,BCN-002,SKU-6177,5,125.49,0037EXyh5nBLR5dgtY
TXN-298580,2024-12-07 11:00:00,Store,COR-003,SKU-1702,3,61.68,
TXN-816739,2025-05-15T00:00:00Z,Web,WEB-000,SKU-2465,3,52.99,003GfbHcxw3Ko9D3TS
TXN-557315,2024-12-28 11:00:00,Store,BCN-002,SKU-2461,2,194.28,
TXN-163524,2024-08-15 16:00:00,Store,MAD-001,SKU-1112,5,16.71,003I7djCMj8d5X7pSa
TXN-585525,2024-11-19 18:00:00,Store,COR-003,SKU-1490,4,122.65,003ub6XQ2RqdERCCMu
TXN-423022,2024-04-02 16:00:00,Store,COR-003,SKU-1278,5,164.06,003FeEKBpQMSy9gsm5
TXN-304775,2024-12-27T00:00:00Z,Web,WEB-000,SKU-9414,3,139.48,003WC097ZdwgbOG5c9
TXN-914411,2024-09-01 12:00:00,Store,BCN-002,SKU-2542,-5,-23.47,
TXN-654757,2025-03-24 11:00:00,Store,BCN-002,SKU-5161,4,158.47,003n0ll0Pkvx6ZmYwh
TXN-177878,2024-05-27T00:00:00Z,Web,WEB-000,SKU-1274,5,17.71,003zAmkn453AwDeBUm
TXN-888594,2024-12-03 20:00:00,Store,COR-003,SKU-3399,3,69.94,
TXN-319920,2025-09-24 13:00:00,Store,MAD-001,SKU-7391,4,48.31,003QRqjQuPHZEBzPAL
TXN-559060,2024-04-04 20:00:00,Store,BCN-002,SKU-1903,5,39.38,
TXN-169301,2025-06-08T00:00:00Z,Web,WEB-000,SKU-5152,-5,-182.82,0037spIOuxjmdYYJkK
TXN-390638,2025-07-05T00:00:00Z,Web,WEB-000,SKU-8092,3,172.95,003IYw341PeILalaYy
TXN-185582,2024-08-03 18:00:00,Store,MAD-001,SKU-1323,4,17.63,003mFk0wDzioWf97oF
TXN-471453,2024-07-03T00:00:00Z,Web,WEB-000,SKU-1070,1,16.75,003msRumOowiVdsQoV
TXN-161772,2024-05-26T00:00:00Z,Web,WEB-000,SKU-1131,5,107.79,003OBxvj7L6DDe8IFn
TXN-930919,2025-11-03 12:00:00,Store,COR-003,SKU-6391,4,43.33,003G7Tc2GnwUzpreKA
TXN-463441,2024-11-05T00:00:00Z,Web,WEB-000,SKU-8594,3,73.05,003kSnAhtonRnS4kDU
TXN-979504,2025-04-27 19:00:00,Store,BCN-002,SKU-5817,3,190.34,003HLKzCqtKKcB6Zxh
TXN-143647,2025-09-14T00:00:00Z,Web,WEB-000,SKU-8121,5,138.18,003V5dNfhAa7Ge81aJ
TXN-892891,2024-10-10T00:00:00Z,Web,WEB-000,SKU-2064,3,185.16,
TXN-190980,2025-09-07 16:00:00,Store,BCN-002,SKU-3448,1,76.86,
TXN-193537,2025-10-07 20:00:00,Store,COR-003,SKU-5648,1,153.05,003sVR5Puo8EE7njRq
TXN-571839,2025-05-05 20:00:00,Store,COR-003,SKU-2663,5,175.19,003plsOvN0HlKuCKrD
TXN-687103,2024-12-19 20:00:00,Store,MAD-001,SKU-3042,2,41.6,003ZxV18571ix13sUf
TXN-290695,2024-09-03 17:00:00,Store,BCN-002,SKU-5107,2,18.33,003kWhRSJjT7kNOBlk
TXN-488114,2025-01-17 18:00:00,Store,MAD-001,SKU-6371,3,179.79,003ejvxxnAN9yamjhP
TXN-433788,2025-03-19 10:00:00,Store,MAD-001,SKU-1583,1,80.97,003CLcC5KI6qpTbHJJ
TXN-435014,2024-09-04T00:00:00Z,Web,WEB-000,SKU-3594,2,192.72,003Ut6oBvsGWB5YF99
TXN-141624,2025-05-04 15:00:00,Store,MAD-001,SKU-5440,4,85.78,
TXN-372759,2024-04-04 20:00:00,Store,MAD-001,SKU-5945,2,189.86,003HwcOSbyUW7YjpWw
TXN-537897,2024-10-24T00:00:00Z,Web,WEB-000,SKU-3884,1,77.75,003LAiTv5rOXvHjgxC
TXN-641889,2024-01-02T00:00:00Z,Web,WEB-000,SKU-9600,1,139.91,003LKelrn3JDjJUq1k
TXN-503200,2024-02-19 18:00:00,Store,MAD-001,SKU-7298,1,191.14,003jkY3RCuuQu2KEiA
TXN-332012,2024-03-30 13:00:00,Store,BCN-002,SKU-2604,5,94.65,
TXN-900249,2024-04-08 16:00:00,Store,BCN-002,SKU-5255,1,12.09,
TXN-603159,2025-12-04 18:00:00,Store,COR-003,SKU-2278,5,195.64,003SBams5GBxwinyPS
TXN-170077,2025-06-05 18:00:00,Store,COR-003,SKU-6387,2,12.28,0036RJMq0I5VYjiEa1
TXN-472015,2025-07-20 14:00:00,Store,COR-003,SKU-9885,1,27.12,0030jIKlhGmnZ3Yr4E
TXN-968798,2025-12-02T00:00:00Z,Web,WEB-000,SKU-8716,5,82.13,003CLcC5KI6qpTbHJJ
TXN-718537,2024-06-29 19:00:00,Store,MAD-001,SKU-3381,5,58.55,
TXN-198617,2024-08-24 11:00:00,Store,COR-003,SKU-9594,3,61.63,003hraJ6QPIFbRGp0O
TXN-262415,2024-05-17 19:00:00,Store,COR-003,SKU-7235,4,197.2,
TXN-864376,2024-02-17 13:00:00,Store,MAD-001,SKU-4737,4,118.53,
TXN-228033,2024-09-05 16:00:00,Store,COR-003,SKU-3115,2,79.58,003yEcaEAJuxuGwDEB
TXN-675336,2025-05-17T00:00:00Z,Web,WEB-000,SKU-7810,3,182.24,003hb5ppqSo3T2txOl
TXN-579872,2024-08-09T00:00:00Z,Web,WEB-000,SKU-7132,3,13.02,003dx95wDCVSPscadd
TXN-871745,2025-03-09 15:00:00,Store,COR-003,SKU-4749,3,78.33,003HD75UIH3GkE4Ynr
TXN-561066,2025-10-25 19:00:00,Store,BCN-002,SKU-6195,4,97.76,003eLHmSyWn5zZN2Wq
TXN-194384,2025-12-31 16:00:00,Store,COR-003,SKU-8652,5,172.96,
TXN-348591,2025-05-18 12:00:00,Store,MAD-001,SKU-9384,4,110.67,003Ut6oBvsGWB5YF99
TXN-384433,2024-11-18 10:00:00,Store,BCN-002,SKU-2582,3,121.31,003HwcOSbyUW7YjpWw
TXN-892044,2024-10-26T00:00:00Z,Web,WEB-000,SKU-3870,-3,-147.28,003OZnxuzLUmGBMV4t
TXN-524972,2025-05-06 20:00:00,Store,BCN-002,SKU-7738,1,171.73,003IllRclHu3hCQWe9
TXN-723231,2024-08-29T00:00:00Z,Web,WEB-000,SKU-6231,5,109.77,
TXN-634456,2024-10-21 11:00:00,Store,BCN-002,SKU-2081,3,179.74,
TXN-590113,2025-05-03 16:00:00,Store,COR-003,SKU-7625,3,26.18,0031XtKWaEWx8dS99t
TXN-424721,2024-04-21T00:00:00Z,Web,WEB-000,SKU-8707,2,80.62,003nsDCPDlLIZXmBwo
TXN-961808,2025-11-02T00:00:00Z,Web,WEB-000,SKU-1458,4,80.17,003d6tB7G8rcuSHhsr
TXN-386161,2025-05-23T00:00:00Z,Web,WEB-000,SKU-3848,2,28.51,
TXN-266504,2024-01-27T00:00:00Z,Web,WEB-000,SKU-5852,2,172.95,003V5dNfhAa7Ge81aJ
TXN-888321,2025-05-28 17:00:00,Store,MAD-001,SKU-3833,4,120.33,
TXN-839800,2025-06-15 15:00:00,Store,MAD-001,SKU-9810,3,99.79,003TwpGprkOlw4xiQv
TXN-517629,2024-10-21T00:00:00Z,Web,WEB-000,SKU-6489,4,136.81,003GkUY9QwRwNVj0Oi
TXN-350980,2024-10-24 15:00:00,Store,BCN-002,SKU-8171,3,188.4,003zAmkn453AwDeBUm
TXN-304748,2025-11-01 16:00:00,Store,MAD-001,SKU-5227,4,132.31,0036mThGS10j4fc5UW
TXN-600790,2024-10-07T00:00:00Z,Web,WEB-000,SKU-7914,3,124.47,003mqDKNTCTXtKDjOg
TXN-349984,2024-11-06T00:00:00Z,Web,WEB-000,SKU-4140,4,149.92,003UEpNKg6ZPNjQRvg
TXN-818476,2024-02-10 16:00:00,Store,BCN-002,SKU-7152,1,168.62,
TXN-235285,2024-11-17T00:00:00Z,Web,WEB-000,SKU-3481,5,45.86,0034f7f5ZV1PyfygqA
TXN-494222,2024-11-18 13:00:00,Store,MAD-001,SKU-6540,3,132.56,003DsF0UiRhHDONaoz
TXN-968887,2024-02-15T00:00:00Z,Web,WEB-000,SKU-5165,1,15.64,0038OwRRjTbFf9GkZX
TXN-950702,2024-11-28T00:00:00Z,Web,WEB-000,SKU-4879,2,81.34,003y4xtF6K3sgNZT0O
TXN-369013,2025-10-30 16:00:00,Store,BCN-002,SKU-4914,-1,-188.32,
TXN-347582,2024-09-19T00:00:00Z,Web,WEB-000,SKU-4777,3,153.41,0035oWRJo6WX4NoyZQ
TXN-133638,2025-10-06 11:00:00,Store,BCN-002,SKU-7948,-1,-145.11,003d6tB7G8rcuSHhsr
TXN-628784,2025-05-06T00:00:00Z,Web,WEB-000,SKU-8040,1,28.22,
TXN-227206,2025-12-28T00:00:00Z,Web,WEB-000,SKU-4757,5,188.25,003D87vTOfushteIeB
TXN-797011,2025-02-13T00:00:00Z,Web,WEB-000,SKU-3250,5,168.03,0039RzMNRjtuuE1oAW
TXN-455738,2024-05-07 18:00:00,Store,COR-003,SKU-1286,1,104.56,003pyE7n3Gqzn80fdO
TXN-496346,2024-11-07 20:00:00,Store,COR-003,SKU-3814,4,148.01,
TXN-485488,2024-03-12 17:00:00,Store,BCN-002,SKU-1224,4,91.35,
TXN-888009,2025-09-24 18:00:00,Store,BCN-002,SKU-6705,4,75.8,003CZUCPDhq8olX9Rj
TXN-633577,2024-02-11 16:00:00,Store,COR-003,SKU-7648,4,18.07,
TXN-890202,2024-03-18T00:00:00Z,Web,WEB-000,SKU-2778,-5,-22.57,003tg2efp0r6sU1jLN
TXN-433796,2024-12-04 18:00:00,Store,COR-003,SKU-7317,1,106.63,003Zn9zMwsUaIFju33
TXN-988725,2025-06-03 12:00:00,Store,BCN-002,SKU-7019,1,124.88,003tKpXnxDZpG5CKrQ
TXN-758869,2025-01-11 16:00:00,Store,MAD-001,SKU-9627,-3,-195.81,003NIgFASpNy5PnvcN
TXN-745337,2026-01-02 12:00:00,Store,BCN-002,SKU-3418,5,90.3,003Zn9zMwsUaIFju33
TXN-229296,2025-10-02T00:00:00Z,Web,WEB-000,SKU-5854,2,150.4,0037Pvb4J1cmKdzZIV
TXN-804130,2025-06-19 14:00:00,Store,MAD-001,SKU-3557,1,86.41,0033N8XfR76EoXxEBm
TXN-329150,2025-08-07 14:00:00,Store,MAD-001,SKU-5766,3,105.67,003kWhRSJjT7kNOBlk
TXN-583131,2024-11-03T00:00:00Z,Web,WEB-000,SKU-3243,3,185.17,003FEYfUYs38FsDsCY
TXN-594517,2025-04-15 20:00:00,Store,MAD-001,SKU-9280,1,154.6,
TXN-515853,2024-07-16 19:00:00,Store,COR-003,SKU-7575,4,106.86,003r4vAglhA78GwOBR
TXN-506299,2025-08-22 19:00:00,Store,BCN-002,SKU-8165,1,186.86,003dLo44Afp8KbxLTj
TXN-609143,2024-05-08 19:00:00,Store,MAD-001,SKU-8399,3,30.19,0038OwRRjTbFf9GkZX
TXN-143099,2024-11-03T00:00:00Z,Web,WEB-000,SKU-6916,4,18.69,003Ssgh0wZydZq3CyI
TXN-564971,2024-02-18T00:00:00Z,Web,WEB-000,SKU-2830,5,58.37,003hdYgHgtmzTmApuM
TXN-181976,2024-05-03 15:00:00,Store,MAD-001,SKU-3602,5,36.4,0030vLdGM8FAkNZ7tv
TXN-604144,2025-09-06 10:00:00,Store,BCN-002,SKU-3943,3,86.49,003gcbF5p0TeIWYyMD
TXN-549779,2024-09-13T00:00:00Z,Web,WEB-000,SKU-1407,1,77.21,003EhGIJcYhacRuCu7
TXN-527296,2024-04-04 18:00:00,Store,COR-003,SKU-1877,4,82.69,003FcXudse4L5zEJAY
TXN-520466,2024-07-02 12:00:00,Store,BCN-002,SKU-2242,4,175.18,003uJGiK619xFi2cFR
TXN-149401,2025-01-22 16:00:00,Store,MAD-001,SKU-7273,4,90.05,003coMgp2WuSqyzkz1
TXN-274099,2024-05-25 10:00:00,Store,BCN-002,SKU-6834,-3,-114.97,003jVZZiLbWnHvgSB8
TXN-689306,2025-05-07 20:00:00,Store,BCN-002,SKU-9585,2,30.53,003IDfVXJknxCsIQpp
TXN-818283,2025-07-15T00:00:00Z,Web,WEB-000,SKU-4452,4,23.84,
TXN-606419,2024-04-21T00:00:00Z,Web,WEB-000,SKU-8096,2,79.04,
TXN-811708,2025-09-07 20:00:00,Store,MAD-001,SKU-3763,4,172.42,003Nwdic6YHYJrxG0I
TXN-171006,2025-05-18 14:00:00,Store,MAD-001,SKU-8277,4,36.11,
TXN-791965,2025-09-18 13:00:00,Store,MAD-001,SKU-5921,4,56.16,003Q88xkNy3jOxPApt
TXN-737850,2025-06-07 20:00:00,Store,COR-003,SKU-9785,-4,-68.96,003oQwcd6FyCPOQkXB
TXN-411094,2025-09-28 18:00:00,Store,MAD-001,SKU-8506,3,75.96,0031RQPJfe967DPaWQ
TXN-228075,2025-04-08 12:00:00,Store,COR-003,SKU-1727,3,21.06,
TXN-533408,2025-10-21 17:00:00,Store,BCN-002,SKU-5562,3,38.63,003JYxO6COx7t7drdF
TXN-900916,2025-04-07 10:00:00,Store,BCN-002,SKU-1975,3,159.41,003qDfwVEBlKtLs8FQ
TXN-852753,2024-03-22 15:00:00,Store,COR-003,SKU-4635,3,117.94,003kvaY2RmhlTXjp9f
TXN-319817,2024-09-12T00:00:00Z,Web,WEB-000,SKU-3111,4,162.05,003l3Zf88GeNGSjeKM
TXN-533234,2025-08-03 11:00:00,Store,BCN-002,SKU-7239,3,87.59,003vlbrNKMmp3eRuA1
TXN-264706,2024-05-13T00:00:00Z,Web,WEB-000,SKU-3431,2,61.15,003OBxvj7L6DDe8IFn
TXN-947397,2025-01-15 17:00:00,Store,BCN-002,SKU-9603,4,71.94,003Ssgh0wZydZq3CyI
TXN-159347,2024-12-31 13:00:00,Store,MAD-001,SKU-2521,3,185.14,003DsF0UiRhHDONaoz
TXN-403751,2024-01-09 18:00:00,Store,MAD-001,SKU-1987,4,97.93,
TXN-514586,2024-04-15T00:00:00Z,Web,WEB-000,SKU-3206,4,166.47,
TXN-893958,2025-06-28 20:00:00,Store,COR-003,SKU-2968,4,113.53,0031IKCc0eYrkUuW8c
TXN-249899,2025-05-16 20:00:00,Store,MAD-001,SKU-8029,3,186.02,0037EXyh5nBLR5dgtY
TXN-644351,2024-06-14 19:00:00,Store,BCN-002,SKU-3174,3,132.32,0038OwRRjTbFf9GkZX
TXN-150445,2024-05-16 17:00:00,Store,MAD-001,SKU-2340,5,33.3,003NPZ4vhAaLIpjIg4
TXN-981581,2025-01-20T00:00:00Z,Web,WEB-000,SKU-4981,4,20.79,
TXN-888628,2024-02-15 11:00:00,Store,COR-003,SKU-6167,5,92.91,
TXN-770542,2024-06-04T00:00:00Z,Web,WEB-000,SKU-7965,4,30.48,0031uLsRSlAOkQ5zoW
TXN-826695,2026-01-05T00:00:00Z,Web,WEB-000,SKU-8525,4,40.98,003kUHVHE8xiQjrPNs
TXN-795504,2025-08-14 12:00:00,Store,BCN-002,SKU-5937,4,192.3,0035NS2O793IdMeuAg
TXN-889950,2025-09-17T00:00:00Z,Web,WEB-000,SKU-1422,2,130.26,003HjD7q5aDgcnqs3w
TXN-527020,2025-01-14T00:00:00Z,Web,WEB-000,SKU-3273,1,164.78,0030jIKlhGmnZ3Yr4E
TXN-213948,2024-05-29T00:00:00Z,Web,WEB-000,SKU-9304,2,67.18,003fNkPJjEzJEVeQvE
TXN-799087,2024-12-03 20:00:00,Store,COR-003,SKU-2599,1,40.4,003FawnXJRYcErVvGo
TXN-683981,2024-09-25T00:00:00Z,Web,WEB-000,SKU-4768,4,170.41,003d6tB7G8rcuSHhsr
TXN-658137,2024-02-07T00:00:00Z,Web,WEB-000,SKU-2064,4,132.24,003T5e9NC6yzmqZkGe
TXN-740509,2024-03-02 17:00:00,Store,BCN-002,SKU-2794,3,198.75,003BmMr6cZwM0qxbu9
TXN-680816,2024-03-12 16:00:00,Store,COR-003,SKU-1362,1,102.19,
TXN-220347,2024-02-23T00:00:00Z,Web,WEB-000,SKU-1439,1,137.55,003mS8TVrbguxj4EHZ
TXN-330211,2024-02-01 12:00:00,Store,MAD-001,SKU-2556,5,146.36,003LKelrn3JDjJUq1k
TXN-558275,2025-05-05T00:00:00Z,Web,WEB-000,SKU-9920,4,199.11,003pyE7n3Gqzn80fdO
TXN-466985,2024-04-13T00:00:00Z,Web,WEB-000,SKU-6291,-4,-62.04,0033N8XfR76EoXxEBm
TXN-327630,2024-01-11T00:00:00Z,Web,WEB-000,SKU-4410,1,188.89,003ub6XQ2RqdERCCMu
TXN-744849,2024-02-28T00:00:00Z,Web,WEB-000,SKU-8879,3,68.89,003Gryd8QVc1eT4bGh
TXN-758986,2025-03-04 18:00:00,Store,BCN-002,SKU-4344,3,67.14,003yIMITZRFe6eQR4o
TXN-241057,2025-03-19 15:00:00,Store,COR-003,SKU-3988,4,150.45,003dArGv4Ed1mnkQns
TXN-790611,2025-11-03T00:00:00Z,Web,WEB-000,SKU-9976,4,10.2,003IajdfcJSRMiPbPu
TXN-841771,2025-08-04T00:00:00Z,Web,WEB-000,SKU-2576,4,50.25,003gVC3OxwNOJoVjpX
TXN-930042,2025-08-28T00:00:00Z,Web,WEB-000,SKU-3384,5,22.98,003JBx9uUhYaGrEgXk
TXN-794457,2024-12-27 11:00:00,Store,BCN-002,SKU-3637,5,16.75,003BDmmmboV0SNmtRS
TXN-188587,2025-10-03T00:00:00Z,Web,WEB-000,SKU-7891,4,157.1,003CZUCPDhq8olX9Rj
TXN-492405,2025-12-21 18:00:00,Store,COR-003,SKU-6908,3,99.08,003LAiTv5rOXvHjgxC
TXN-454163,2025-09-23T00:00:00Z,Web,WEB-000,SKU-3249,1,195.8,
TXN-780972,2024-04-06 20:00:00,Store,COR-003,SKU-8575,4,42.17,0030fIfC5vH8PCMuCS
TXN-290314,2024-05-30T00:00:00Z,Web,WEB-000,SKU-9932,5,188.83,003On6u9D9sJYuQb7E
TXN-913167,2024-08-18T00:00:00Z,Web,WEB-000,SKU-2772,3,99.82,003IhyNvQaqSNkoOPt
TXN-194308,2024-01-27T00:00:00Z,Web,WEB-000,SKU-8992,5,18.79,
TXN-646958,2024-02-18 13:00:00,Store,BCN-002,SKU-9117,2,158.75,003xRCFxckvbceyG9o
TXN-885111,2025-06-27T00:00:00Z,Web,WEB-000,SKU-9979,2,98.02,003B6gFQG87Z5vOJyO
TXN-708748,2024-07-24 11:00:00,Store,COR-003,SKU-8836,1,45.69,003l0ty2TCfD51GZ1Q
TXN-136915,2025-03-19T00:00:00Z,Web,WEB-000,SKU-9368,5,98.65,
TXN-672771,2024-09-21 14:00:00,Store,MAD-001,SKU-1053,2,86.6,003dKykMB5eSu0vpMO
TXN-121468,2025-10-12T00:00:00Z,Web,WEB-000,SKU-5522,2,90.84,003pvOc5iL22X8ESNF
TXN-242437,2025-12-29T00:00:00Z,Web,WEB-000,SKU-8970,5,182.45,
TXN-741216,2025-12-12 13:00:00,Store,MAD-001,SKU-9262,4,167.6,003kcDkjmjNMbKPZrS
TXN-529179,2025-11-22T00:00:00Z,Web,WEB-000,SKU-3626,5,125.34,003aXrTMfWPhHJU38x
TXN-739058,2024-12-28T00:00:00Z,Web,WEB-000,SKU-7541,1,13.04,
TXN-836173,2024-06-13T00:00:00Z,Web,WEB-000,SKU-8145,3,98.94,003kcDkjmjNMbKPZrS
TXN-144787,2025-05-30T00:00:00Z,Web,WEB-000,SKU-8987,3,82.33,003uHAYdG8kB8rryJo
TXN-564694,2025-04-20 11:00:00,Store,COR-003,SKU-5347,3,145.93,
TXN-929301,2025-11-22 12:00:00,Store,BCN-002,SKU-8649,2,196.99,
TXN-908394,2025-05-06 18:00:00,Store,COR-003,SKU-6624,-3,-48.2,00377ZsMS7iHw57PyZ
TXN-393168,2025-09-27T00:00:00Z,Web,WEB-000,SKU-3063,2,138.82,0039MWdLIDfWX4i94U
TXN-999243,2025-12-30 20:00:00,Store,COR-003,SKU-7916,3,83.07,00327wlQzyOJ37IVJo
TXN-955709,2025-07-11 13:00:00,Store,COR-003,SKU-4151,1,33.0,
TXN-804490,2025-07-08T00:00:00Z,Web,WEB-000,SKU-8484,5,191.8,003sq5URmer42D3lvB
TXN-705165,2025-06-04 17:00:00,Store,BCN-002,SKU-9074,3,76.55,
TXN-153003,2024-02-25T00:00:00Z,Web,WEB-000,SKU-3639,4,98.07,003Ewc6nHWuzSfXnLa
TXN-977233,2024-04-18T00:00:00Z,Web,WEB-000,SKU-1540,3,170.59,003coMgp2WuSqyzkz1
TXN-459767,2025-09-04T00:00:00Z,Web,WEB-000,SKU-8489,-1,-149.33,
TXN-851713,2024-10-21 13:00:00,Store,COR-003,SKU-2147,3,82.29,
TXN-841908,2024-08-28 16:00:00,Store,COR-003,SKU-7644,4,157.19,003PyJm4JD01TBsxdC
TXN-832103,2024-02-04 13:00:00,Store,BCN-002,SKU-2453,5,52.11,
TXN-844985,2026-01-05T00:00:00Z,Web,WEB-000,SKU-3234,4,31.29,
TXN-157254,2024-12-18T00:00:00Z,Web,WEB-000,SKU-5154,3,21.08,
TXN-288680,2025-11-17T00:00:00Z,Web,WEB-000,SKU-1360,2,161.44,003VRCAJp83Ex2aTKd
TXN-681468,2024-12-13 18:00:00,Store,MAD-001,SKU-9148,3,197.19,
TXN-460366,2025-11-07T00:00:00Z,Web,WEB-000,SKU-7968,2,155.82,003DZJW2lvWF5ziRhy
TXN-190550,2025-10-29 18:00:00,Store,BCN-002,SKU-5417,5,22.81,003SLm8f681843Vpo4
TXN-182278,2024-07-24T00:00:00Z,Web,WEB-000,SKU-5526,1,161.82,003q9git0xYDJwxP10
TXN-716204,2024-06-19 20:00:00,Store,COR-003,SKU-8097,3,67.85,003nRlLW1VXLCQ9Z69
TXN-598550,2024-05-16 14:00:00,Store,BCN-002,SKU-3989,2,168.74,003rDsSxFnL7mTKdic
TXN-121640,2024-06-07 18:00:00,Store,COR-003,SKU-7500,3,178.31,003hyDyr58d6jrgrb1
TXN-698799,2024-04-30 17:00:00,Store,MAD-001,SKU-7706,5,11.37,003gHzNqkMR1iF8KST
TXN-202516,2025-10-07T00:00:00Z,Web,WEB-000,SKU-3932,4,17.41,
TXN-270992,2024-12-31 14:00:00,Store,MAD-001,SKU-8785,2,76.63,003ub6XQ2RqdERCCMu
TXN-679329,2025-08-11T00:00:00Z,Web,WEB-000,SKU-5214,1,77.91,003dIZwbNPsuSzvC8F
TXN-120317,2025-04-23 13:00:00,Store,COR-003,SKU-1277,1,133.54,003wTIzAxepf2qeaG7
TXN-234817,2024-11-27 20:00:00,Store,COR-003,SKU-3781,3,40.69,
TXN-352128,2025-01-27 20:00:00,Store,BCN-002,SKU-2003,3,148.75,
TXN-966692,2025-02-15 17:00:00,Store,MAD-001,SKU-4823,3,81.52,003SLm8f681843Vpo4
TXN-694954,2025-01-20 14:00:00,Store,MAD-001,SKU-1742,3,63.51,003ivGy6hhXqFSI3rl
TXN-476034,2024-12-21T00:00:00Z,Web,WEB-000,SKU-6032,3,136.61,
TXN-375216,2024-03-20T00:00:00Z,Web,WEB-000,SKU-4662,2,180.82,0032CvvDefRNiSuMSx
TXN-380585,2024-03-02 15:00:00,Store,BCN-002,SKU-9453,5,193.74,
TXN-262614,2025-06-23 11:00:00,Store,MAD-001,SKU-5729,5,25.66,
